#Digilent WaveForms Oscilloscope Acquisition,,,,,,,,
#Device Name: Discovery2,,,,,,,,
#Serial Number: SN:210321AE0290,,,,,,,,
#Date Time: 2024-09-22 20:45:31.093,,,,,,,,
#Sample rate: 800000Hz,,,,,,,,
#Samples: 8192,,,,,,,,
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s,,,,,,,,
#Channel 1: Range: 500 mV/div Offset: 0 V Sample Mode: Average,,,,,,,,
#Channel 2: Range: 500 mV/div Offset: 0 V Sample Mode: Average,,,,,,,,
#Wavegen Channel 1: Running,,,,,,,,
#Mode: Custom,,,,,,,,
#Type: Custom1,,,,,,,,
#Frequency: 200 Hz,,,,,,,,
#Period: 5 ms,,,,,,,,
#Amplitude: 1 V,,,,,,,,
#Offset: 0 V,,,,,,,,
#Phase: 0 °,,,,,,,,
,,,,,,,,
Time (s),Channel 1 (V),Channel 2 (V),,,,,Average Noise%Err,
0.001909167,0.6246625736984537,-0.007288485,,0.67610476,7.608611711,,,
0.001910417,0.6239898928681392,-0.006953552,,0.674946555,7.549732847,,,
0.001911667,0.6229808716226676,-0.007623418,,0.673786684,7.540340851,,,
0.001912917,0.6212991695468816,-0.008293284,,0.672625151,7.630696189,,,
0.001914167,0.6199538078862527,-0.007288485,,0.671461959,7.671045285,,,
0.001915417,0.618944787,-0.005613819,,0.67029711,7.6611285,,,
0.001916667,0.6179357653953094,-0.006618619,,0.669130606,7.650948929,,,
0.001917917,0.617263085,-0.005278886,,0.667962452,7.590152327,,,
0.001919167,0.6159177229043661,-0.005948752,,0.66679265,7.629797203,,,
0.001920417,0.6145723612437373,-0.006283685,,0.665621202,7.66935321,,,
0.001921667,0.6135633399982656,-0.005948752,,0.664448112,7.658201058,,,
0.001922917,0.6122179783376368,-0.005948752,,0.663273383,7.69749035,,,
0.001924167,0.6112089570921652,-0.005613819,,0.662097017,7.685891742,,,
0.001925417,0.6095272550163791,-0.006618619,,0.660919017,7.77580325,,,
0.001926667,0.6085182337709074,-0.006618619,,0.659739387,7.763846503,,,
0.001927917,0.6068365316951213,-0.005948752,,0.658558129,7.853763388,,,
0.001929167,0.6058275104496497,-0.006283685,,0.657375246,7.841447586,,,
0.001930417,0.604818489,-0.006618619,,0.656190741,7.82885955,,,
0.001931667,0.603136787,-0.006283685,,0.655004616,7.918696758,,,
0.001932917,0.6024641062980776,-0.005948752,,0.653816876,7.854304725,,,
0.001934167,0.6021277658829204,-0.006283685,,0.652627522,7.737914027,,,
0.001935417,0.6004460638071343,-0.006618619,,0.651436559,7.827392264,,,
0.001936667,0.5991007021465055,-0.005948752,,0.650243987,7.865245385,,,
0.001937917,0.5980916809010338,-0.005613819,,0.649049812,7.851189519,,,
0.001939167,0.5970826596555622,-0.005613819,,0.647854035,7.836854014,,,
0.001940417,0.5960736384100905,-0.005613819,,0.646656659,7.822237631,,,
0.001941667,0.5947282767494616,-0.006618619,,0.645457688,7.859447945,,,
0.001942917,0.5933829150888328,-0.006283685,,0.644257124,7.896569078,,,
0.001944167,0.5927102342585183,-0.006283685,,0.64305497,7.828994181,,,
0.001945417,0.5913648725978895,-0.005613819,,0.64185123,7.86574137,,,
0.001946667,0.5900195109372607,-0.006283685,,0.640645907,7.902398982,,,
0.001947917,0.58901049,-0.006283685,,0.639439002,7.886367915,,,
0.001949167,0.5880014684463174,-0.005948752,,0.63823052,7.870048467,,,
0.001950417,0.5863197663705313,-0.006618619,,0.637020463,7.9590373,,,
0.001951667,0.5849744047099025,-0.005613819,,0.635808834,7.995237929,,,
0.001952917,0.5839653834644308,-0.006618619,,0.634595636,7.97834869,,,
0.001954167,0.582620022,-0.006618619,,0.633380873,8.014269615,,,
0.001955417,0.5812746601431731,-0.006953552,,0.632164546,8.050101278,,,
0.001956667,0.5799292984825443,-0.006953552,,0.63094666,8.085843864,,,
0.001957917,0.5782475964067582,-0.006618619,,0.629727217,8.174908057,,,
0.001959167,0.5769022347461293,-0.006283685,,0.628506221,8.210576814,,,
0.001960417,0.5765658943309722,-0.005948752,,0.627283673,8.085301943,,,
0.001961667,0.5752205326703432,-0.006283685,,0.626059578,8.120480426,,,
0.001962917,0.5742115114248716,-0.005613819,,0.624833938,8.101740914,,,
0.001964167,0.5728661497642428,-0.005613819,,0.623606757,8.136635195,,,
0.001965417,0.5711844476884567,-0.005613819,,0.622378036,8.225481234,,,
0.001966667,0.5705117668581423,-0.004943953,,0.62114778,8.152007466,,,
0.001967917,0.570175426,-0.005613819,,0.619915992,8.023759009,,,
0.001969167,0.5688300647823562,-0.006953552,,0.618682673,8.057864045,,,
0.001970417,0.5678210435368846,-0.006283685,,0.617447829,8.037405414,,,
0.001971667,0.5668120222914129,-0.005948752,,0.616211461,8.016637373,,,
0.001972917,0.5654666606307841,-0.005613819,,0.614973572,8.050250208,,,
0.001974167,0.5647939798004696,-0.006618619,,0.613734166,7.97416679,,,
0.001975417,0.563784959,-0.005948752,,0.612493245,7.95246107,,,
0.001976667,0.5627759373095264,-0.005613819,,0.611250814,7.930439586,,,
0.001977917,0.5617669160640547,-0.005278886,,0.610006874,7.908100707,,,
0.001979167,0.5607578948185831,-0.006618619,,0.608761429,7.885442786,,,
0.001980417,0.5597488735731114,-0.006618619,,0.607514482,7.862464159,,,
0.001981667,0.5584035119124826,-0.006953552,,0.606266036,7.894640507,,,
0.001982917,0.5567218098366965,-0.006618619,,0.605016094,7.982313974,,,
0.001984167,0.5557127885912249,-0.006953552,,0.603764659,7.958708744,,,
0.001985417,0.554367427,-0.007623418,,0.602511735,7.990600872,,,
0.001986667,0.5533584056851244,-0.007288485,,0.601257324,7.966458984,,,
0.001987917,0.5520130440244955,-0.008293284,,0.600001429,7.998045134,,,
0.001989167,0.5503313419487095,-0.007623418,,0.598744054,8.08571071,,,
0.001990417,0.549658661,-0.006618619,,0.597485202,8.004640178,,,
0.001991667,0.5489859802880805,-0.006618619,,0.596224875,7.922999637,,,
0.001992917,0.5483132994577662,-0.006953552,,0.594963077,7.840785338,,,
0.001994167,0.5473042782122945,-0.007623418,,0.593699811,7.814645092,,,
0.001995417,0.5456225761365084,-0.006953552,,0.592435081,7.901710429,,,
0.001996667,0.5442772144758796,-0.007288485,,0.591168888,7.932026648,,,
0.001997917,0.543268193,-0.006953552,,0.589901237,7.905229035,,,
0.001999167,0.5422591719849363,-0.007288485,,0.58863213,7.878088211,,,
0.002000417,0.5412501507394647,-0.007288485,,0.587361571,7.850602241,,,
0.002001667,0.5402411294939931,-0.006283685,,0.586089563,7.822769169,,,
0.002002917,0.5388957678333642,-0.006283685,,0.584816109,7.852099184,,,
0.002004167,0.5378867465878926,-0.007623418,,0.583541211,7.823691606,,,
0.002005417,0.5362050445121065,-0.007288485,,0.582264874,7.910459943,,,
0.002006667,0.5351960232666348,-0.006953552,,0.5809871,7.881599603,,,
0.002007917,0.5341870020211632,-0.007623418,,0.579707893,7.85238417,,,
0.002009167,0.5325052999453771,-0.008293284,,0.578427255,7.939106378,,,
0.002010417,0.5311599382847483,-0.007623418,,0.57714519,7.967709434,,,
0.002011667,0.5298145766241195,-0.007623418,,0.575861701,7.996212334,,,
0.002012917,0.5281328745483334,-0.007288485,,0.574576791,8.083152196,,,
0.002014167,0.5274601937180189,-0.006953552,,0.573290463,7.994249445,,,
0.002015417,0.5267875128877045,-0.006953552,,0.572002721,7.904719097,,,
0.002016667,0.5247694703967613,-0.007958351,,0.570713568,8.050290003,,,
0.002017917,0.5240967895664468,-0.006953552,,0.569423006,7.960025486,,,
0.002019167,0.522751428,-0.006953552,,0.568131039,7.987525449,,,
0.002020417,0.5217424066603463,-0.006953552,,0.566837671,7.955587004,,,
0.002021667,0.5207333854148747,-0.006618619,,0.565542904,7.923274767,,,
0.002022917,0.5190516833390886,-0.007288485,,0.564246741,8.009803939,,,
0.002024167,0.5180426620936169,-0.006953552,,0.562949186,7.977012003,,,
0.002025417,0.5166973004329881,-0.006618619,,0.561650242,8.003725204,,,
0.002026667,0.5160246196026737,-0.006283685,,0.560349913,7.910288234,,,
0.002027917,0.5153519387723592,-0.006618619,,0.559048201,7.816188619,,,
0.002029167,0.5140065771117304,-0.006283685,,0.557745109,7.842028763,,,
0.002030417,0.5129975558662587,-0.006618619,,0.556440641,7.807317097,,,
0.002031667,0.5119885346207871,-0.006283685,,0.5551348,7.772214201,,,
0.002032917,0.510306833,-0.005948752,,0.55382759,7.858177916,,,
0.002034167,0.5089614708843722,-0.006283685,,0.552519013,7.883446721,,,
0.002035417,0.5079524496389005,-0.004943953,,0.551209073,7.847589072,,,
0.002036667,0.5069434283934289,-0.005613819,,0.549897772,7.811332579,,,
0.002037917,0.5059344071479572,-0.005948752,,0.548585115,7.774674655,,,
0.002039167,0.5052617263176429,-0.005613819,,0.547271104,7.676154952,,,
0.002040417,0.5039163646570139,-0.005948752,,0.545955743,7.700144026,,,
0.002041667,0.5025710029963851,-0.00460902,,0.544639035,7.724020739,,,
0.002042917,0.5015619817509135,-0.005278886,,0.543320983,7.685880455,,,
0.002044167,0.5005529605054418,-0.005278886,,0.54200159,7.647326244,,,
0.002045417,0.4995439392599702,-0.005613819,,0.54068086,7.608355348,,,
0.002046667,0.4981985775993414,-0.005278886,,0.539358796,7.631324281,,,
0.002047917,0.4971895563538697,-0.006618619,,0.538035402,7.591664986,,,
0.002049167,0.4958441946932409,-0.006283685,,0.536710679,7.61424843,,,
0.002050417,0.4938261522022976,-0.006953552,,0.535384632,7.762359574,,,
0.002051667,0.492817131,-0.007288485,,0.534057265,7.722043414,,,
0.002052917,0.4911354288810399,-0.006618619,,0.532728579,7.807568829,,,
0.002054167,0.4904627480507254,-0.005278886,,0.53139858,7.703413792,,,
0.002055417,0.4887810459749394,-0.005278886,,0.530067268,7.788864727,,,
0.002056667,0.4877720247294678,-0.006618619,,0.52873465,7.74729344,,,
0.002057917,0.4864266630688389,-0.006283685,,0.527400726,7.769056986,,,
0.002059167,0.4847449609930529,-0.005948752,,0.526065501,7.85463789,,,
0.002060417,0.4837359397475812,-0.006618619,,0.524728978,7.812230746,,,
0.002061667,0.4827269185021096,-0.006618619,,0.523391161,7.76937887,,,
0.002062917,0.4810452164263235,-0.006283685,,0.522052052,7.85493232,,,
0.002064167,0.480372536,-0.005613819,,0.520711655,7.746920721,,,
0.002065417,0.4790271739353802,-0.006953552,,0.519369973,7.767641748,,,
0.002066667,0.4773454718595941,-0.006953552,,0.518027009,7.853169193,,,
0.002067917,0.4760001101989653,-0.005613819,,0.516682768,7.873817386,,,
0.002069167,0.4753274293686508,-0.006283685,,0.515337251,7.763813286,,,
0.002070417,0.4733093868777075,-0.007288485,,0.513990463,7.914753171,,,
0.002071667,0.4716276848019215,-0.007288485,,0.512642407,8.000649536,,,
0.002072917,0.4702823231412926,-0.006283685,,0.511293086,8.020989145,,,
0.002074167,0.4689369614806638,-0.006953552,,0.509942503,8.041208893,,,
0.002075417,0.4679279402351921,-0.006618619,,0.508590663,7.995176727,,,
0.002076667,0.4665825785745633,-0.006618619,,0.507237567,8.01497973,,,
0.002077917,0.4652372169139344,-0.007288485,,0.505883219,8.034661145,,,
0.002079167,0.4632191744229911,-0.007288485,,0.504527624,8.187549589,,,
0.002080417,0.4615374723472051,-0.006618619,,0.503170783,8.274190872,,,
0.002081667,0.4605284511017335,-0.005278886,,0.501812701,8.227023788,,,
0.002082917,0.45985577,-0.006283685,,0.500453381,8.112166393,,,
0.002084167,0.4585104086107902,-0.006953552,,0.499092826,8.131236431,,,
0.002085417,0.4571650469501612,-0.006953552,,0.49773104,8.150183475,,,
0.002086667,0.4554833448743753,-0.006283685,,0.496368025,8.236767565,,,
0.002087917,0.4541379832137464,-0.006618619,,0.495003786,8.255654617,,,
0.002089167,0.4521199407228031,-0.006953552,,0.493638326,8.41068909,,,
0.002090417,0.4514472598924887,-0.005948752,,0.492271647,8.293060802,,,
0.002091667,0.450438239,-0.005613819,,0.490903754,8.243064892,,,
0.002092917,0.4490928769863882,-0.006283685,,0.489534649,8.261268571,,,
0.002094167,0.4484201961560738,-0.006283685,,0.488164337,8.141549383,,,
0.002095417,0.4474111749106021,-0.006953552,,0.48679282,8.090021728,,,
0.002096667,0.4453931324196588,-0.007623418,,0.485420102,8.245840918,,,
0.002097917,0.444047771,-0.007288485,,0.484046186,8.263346857,,,
0.002099167,0.4427024090984011,-0.007623418,,0.482671076,8.280725505,,,
0.002100417,0.4410207070226151,-0.007288485,,0.481294775,8.367858961,,,
0.002101667,0.4396753453619862,-0.006953552,,0.479917286,8.385182655,,,
0.002102917,0.4390026645316718,-0.006283685,,0.478538614,8.261809611,,,
0.002104167,0.4379936432862002,-0.006618619,,0.47715876,8.207984477,,,
0.002105417,0.4359756007952569,-0.006953552,,0.475777729,8.365698141,,,
0.002106667,0.4346302391346279,-0.007288485,,0.474395525,8.382306225,,,
0.002107917,0.4336212178891563,-0.007288485,,0.473012149,8.327678609,,,
0.002109167,0.4322758562285275,-0.007288485,,0.471627607,8.343818363,,,
0.002110417,0.4305941541527414,-0.006953552,,0.470241901,8.431351357,,,
0.002111667,0.4292487924921126,-0.007623418,,0.468855035,8.447438824,,,
0.002112917,0.4285761116617981,-0.006953552,,0.467467012,8.319496117,,,
0.002114167,0.4268944095860121,-0.006618619,,0.466077835,8.407056161,,,
0.002115417,0.4258853883405405,-0.007288485,,0.464687508,8.350153441,,,
0.002116667,0.4242036862647544,-0.006953552,,0.463296035,8.437876842,,,
0.002117917,0.4235310054344399,-0.006618619,,0.461903419,8.307453853,,,
0.002119167,0.4218493033586539,-0.006953552,,0.460509663,8.395124476,,,
0.002120417,0.4208402821131823,-0.007623418,,0.45911477,8.336583973,,,
0.002121667,0.4191585800373961,-0.006953552,,0.457718745,8.424423455,,,
0.002122917,0.4181495587919245,-0.007288485,,0.456321591,8.365160201,,,
0.002124167,0.4164678567161384,-0.007623418,,0.45492331,8.453172851,,,
0.002125417,0.4147861546403524,-0.007958351,,0.453523908,8.541501851,,,
0.002126667,0.4134407929797236,-0.006953552,,0.452123386,8.555760205,,,
0.002127917,0.4120954313190947,-0.007288485,,0.450721748,8.569880873,,,
0.002129167,0.4104137292433087,-0.006618619,,0.449318999,8.658718971,,,
0.002130417,0.4097410484129942,-0.006618619,,0.44791514,8.522617014,,,
0.002131667,0.4087320271675225,-0.005948752,,0.446510177,8.460758954,,,
0.002132917,0.4077230059220509,-0.005948752,,0.445104112,8.398283656,,,
0.002134167,0.4063776442614221,-0.007623418,,0.443696948,8.410989589,,,
0.002135417,0.4053686230159504,-0.006953552,,0.44228869,8.347504248,,,
0.002136667,0.4040232613553215,-0.006953552,,0.440879341,8.359674854,,,
0.002137917,0.4026778996946927,-0.006953552,,0.439468903,8.371696712,,,
0.002139167,0.4006598572037494,-0.007623418,,0.438057382,8.537129183,,,
0.002140417,0.3996508359582778,-0.006953552,,0.436644779,8.472320079,,,
0.002141667,0.3986418147128061,-0.006953552,,0.435231099,8.406863552,,,
0.002142917,0.3972964530521773,-0.006618619,,0.433816346,8.418284122,,,
0.002144167,0.3962874318067057,-0.006283685,,0.432400521,8.351768283,,,
0.002145417,0.3946057297309196,-0.006953552,,0.43098363,8.440668748,,,
0.002146667,0.3935967084854479,-0.006953552,,0.429565676,8.373333664,,,
0.002147917,0.3922513468248191,-0.006953552,,0.428146661,8.383882868,,,
0.002149167,0.3915786659945046,-0.006953552,,0.426726591,8.236638022,,,
0.002150417,0.390569645,-0.006283685,,0.425305467,8.167264435,,,
0.002151667,0.3892242830884042,-0.006283685,,0.423883294,8.17654557,,,
0.002152917,0.3882152618429325,-0.006618619,,0.422460075,8.106047165,,,
0.002154167,0.3872062405974609,-0.006618619,,0.421035813,8.034844471,,,
0.002155417,0.3855245385216748,-0.007288485,,0.419610513,8.123241322,,,
0.002156667,0.384179177,-0.006953552,,0.418184178,8.131584714,,,
0.002157917,0.3824974747852599,-0.008293284,,0.41675681,8.220462024,,,
0.002159167,0.3808157727094738,-0.007623418,,0.415328414,8.30972321,,,
0.002160417,0.3794704110488449,-0.006283685,,0.413898994,8.318112222,,,
0.002161667,0.3781250493882161,-0.006283685,,0.412468552,8.326332398,,,
0.002162917,0.3767796877275872,-0.006283685,,0.411037093,8.334382825,,,
0.002164167,0.3757706664821155,-0.006618619,,0.409604619,8.260149141,,,
0.002165417,0.3744253048214867,-0.006283685,,0.408171135,8.267568886,,,
0.002166667,0.3734162835760151,-0.006283685,,0.406736643,8.192121381,,,
0.002167917,0.3720709219153863,-0.006953552,,0.405301148,8.198897603,,,
0.002169167,0.3703892198396002,-0.006283685,,0.403864653,8.288775176,,,
0.002170417,0.3693801985941285,-0.006283685,,0.402427161,8.211911603,,,
0.002171667,0.3676984965183425,-0.007288485,,0.400988677,8.302025025,,,
0.002172917,0.3660167944425564,-0.006953552,,0.399549203,8.392560464,,,
0.002174167,0.3643350923667703,-0.006953552,,0.398108743,8.48352399,,,
0.002175417,0.3633260711212987,-0.006953552,,0.396667301,8.405338633,,,
0.002176667,0.36231705,-0.006953552,,0.39522488,8.32635595,,,
0.002177917,0.360635348,-0.007288485,,0.393781484,8.417393336,,,
0.002179167,0.3596263265545694,-0.006618619,,0.392337117,8.33741919,,,
0.002180417,0.3579446244787833,-0.006953552,,0.390891781,8.428715586,,,
0.002181667,0.3569356032333116,-0.006618619,,0.389445481,8.347735219,,,
0.002182917,0.355926582,-0.007623418,,0.38799822,8.265923942,,,
0.002184167,0.3545812203272112,-0.007288485,,0.386550001,8.270283502,,,
0.002185417,0.3528995182514251,-0.007288485,,0.385100829,8.36178695,,,
0.002186667,0.351217816,-0.006953552,,0.383650707,8.453754938,,,
0.002187917,0.3505451353453246,-0.006618619,,0.382199638,8.28219058,,,
0.002189167,0.3491997736846957,-0.006618619,,0.380747626,8.285764606,,,
0.002190417,0.3478544120240669,-0.007288485,,0.379294674,8.289138843,,,
0.002191667,0.3468453907785952,-0.008293284,,0.377840787,8.203295441,,,
0.002192917,0.3451636887028091,-0.007623418,,0.376385967,8.295282285,,,
0.002194167,0.3434819866270231,-0.006618619,,0.374930219,8.387756069,,,
0.002195417,0.3421366249663942,-0.006283685,,0.373473545,8.390666695,,,
0.002196667,0.3414639441360798,-0.006618619,,0.37201595,8.212552773,,,
0.002197917,0.3397822420602937,-0.007288485,,0.370557438,8.305108017,,,
0.002199167,0.3381005399845076,-0.006953552,,0.36909801,8.398167822,,,
0.002200417,0.3364188379087216,-0.007288485,,0.367637672,8.491739789,,,
0.002201667,0.3357461570784072,-0.007288485,,0.366176427,8.310275607,,,
0.002202917,0.3340644550026212,-0.007288485,,0.364714279,8.40379049,,,
0.002204167,0.3327190933419922,-0.007623418,,0.36325123,8.405239837,,,
0.002205417,0.3310373912662062,-0.007288485,,0.361787286,8.499440339,,,
0.002206667,0.3296920296055773,-0.007623418,,0.360322448,8.500835552,,,
0.002207917,0.3283466679449485,-0.008293284,,0.358856722,8.502015471,,,
0.002209167,0.3266649658691624,-0.007288485,,0.35739011,8.597088547,,,
0.002210417,0.3256559446236907,-0.006618619,,0.355922616,8.503722543,,,
0.002211667,0.3246469233782191,-0.007288485,,0.354454244,8.409356516,,,
0.002212917,0.3226288808872758,-0.007958351,,0.352984998,8.599832085,,,
0.002214167,0.321283519,-0.007288485,,0.351514881,8.600307698,,,
0.002215417,0.3202744979811754,-0.007623418,,0.350043896,8.504475629,,,
0.002216667,0.3185927959053892,-0.007623418,,0.348572047,8.600589648,,,
0.002217917,0.3169110938296033,-0.007958351,,0.347099339,8.697292557,,,
0.002219167,0.3152293917538171,-0.007288485,,0.345625774,8.794593566,,,
0.002220417,0.3145567109235027,-0.007623418,,0.344151356,8.599310917,,,
0.002221667,0.3132113492628739,-0.007288485,,0.342676089,8.59842306,,,
0.002222917,0.3111933067719306,-0.007958351,,0.341199977,8.794452511,,,
0.002224167,0.3098479451113018,-0.007958351,,0.339723022,8.793951334,,,
0.002225417,0.3085025834506728,-0.007623418,,0.33824523,8.793219754,,,
0.002226667,0.3068208813748868,-0.007623418,,0.336766603,8.892129167,,,
0.002227917,0.3058118601294152,-0.007288485,,0.335287145,8.791057141,,,
0.002229167,0.3044664984687863,-0.007288485,,0.333806859,8.789621889,,,
0.002230417,0.3027847963930003,-0.007288485,,0.33232575,8.889155842,,,
0.002231667,0.3014394347323713,-0.007623418,,0.330843821,8.887694021,,,
0.002232917,0.3000940730717425,-0.007623418,,0.329361076,8.885993219,,,
0.002234167,0.2987487114111137,-0.007623418,,0.327877518,8.884051198,,,
0.002235417,0.2970670093353276,-0.007623418,,0.326393151,8.984913309,,,
0.002236667,0.2957216476746988,-0.007958351,,0.324907979,8.982952996,,,
0.002237917,0.2940399455989127,-0.006618619,,0.323422005,9.084743357,,,
0.002239167,0.2923582435231267,-0.007623418,,0.321935233,9.187248288,,,
0.002240417,0.2906765414473406,-0.006953552,,0.320447666,9.29047954,,,
0.002241667,0.2900038606170261,-0.007288485,,0.318959309,9.078101136,,,
0.002242917,0.2886584989563973,-0.006953552,,0.317470165,9.075393366,,,
0.002244167,0.2879858181260828,-0.006618619,,0.315980238,8.859547667,,,
0.002245417,0.2869767968806112,-0.006283685,,0.314489531,8.748378351,,,
0.002246667,0.2849587543896679,-0.006953552,,0.312998048,8.958296623,,,
0.002247917,0.2836133927290391,-0.007288485,,0.311505793,8.954054984,,,
0.002249167,0.2826043714835674,-0.006953552,,0.310012769,8.841054332,,,
0.002250417,0.2809226694077813,-0.007623418,,0.30851898,8.944769169,,,
0.002251667,0.2795773077471525,-0.006618619,,0.30702443,8.939719301,,,
0.002252917,0.2782319460865237,-0.006953552,,0.305529122,8.934394234,,,
0.002254167,0.2768865844258948,-0.007288485,,0.304033061,8.928790973,,,
0.002255417,0.2755412227652659,-0.007623418,,0.302536249,8.922906461,,,
0.002256667,0.2741958611046371,-0.006618619,,0.301038691,8.916737574,,,
0.002257917,0.2731868398591655,-0.006618619,,0.29954039,8.79799563,,,
0.002259167,0.2718414781985365,-0.007288485,,0.29804135,8.790683611,,,
0.002260417,0.2698234357075933,-0.007958351,,0.296541575,9.009913457,,,
0.002261667,0.2684780740469644,-0.007623418,,0.295041068,9.003151347,,,
0.002262917,0.2671327123863356,-0.007288485,,0.293539833,8.996094414,,,
0.002264167,0.2657873507257067,-0.007623418,,0.292037874,8.988739213,,,
0.002265417,0.2637693082347634,-0.007958351,,0.290535194,9.212613839,,,
0.002266667,0.2620876061589774,-0.007288485,,0.289031797,9.322223738,,,
0.002267917,0.2604059040831913,-0.008293284,,0.287527687,9.432755235,,,
0.002269167,0.2593968828377197,-0.007623418,,0.286022868,9.309040587,,,
0.002270417,0.2573788403467764,-0.007623418,,0.284517343,9.53843516,,,
0.002271667,0.2563698191013047,-0.006953552,,0.283011115,9.413515909,,,
0.002272917,0.2553607978558331,-0.007958351,,0.28150419,9.287034842,,,
0.002274167,0.2533427553648898,-0.007288485,,0.27999657,9.519336149,,,
0.002275417,0.251997394,-0.006953552,,0.278488259,9.512381452,,,
0.002276667,0.2506520320436322,-0.007623418,,0.276979261,9.505126507,,,
0.002277917,0.2486339895526888,-0.006618619,,0.27546958,9.741761784,,,
0.002279167,0.2479613087223744,-0.006618619,,0.273959219,9.489700728,,,
0.002280417,0.2469522874769028,-0.006618619,,0.272448182,9.35807095,,,
0.002281667,0.2456069258162739,-0.007288485,,0.270936472,9.34888768,,,
0.002282917,0.2439252237404879,-0.007288485,,0.269424094,9.464213206,,,
0.002284167,0.2422435216647018,-0.006953552,,0.267911052,9.580616411,,,
0.002285417,0.2408981600040729,-0.007288485,,0.266397348,9.571862628,,,
0.002286667,0.2398891387586013,-0.007623418,,0.264882987,9.435807397,,,
0.002287917,0.2392164579282869,-0.006953552,,0.263367973,9.170255045,,,
0.002289167,0.237871096,-0.006953552,,0.261852308,9.158297001,,,
0.002290417,0.2365257346070292,-0.007623418,,0.260335998,9.14597424,,,
0.002291667,0.2348440325312431,-0.006618619,,0.258819045,9.263233531,,,
0.002292917,0.23316233,-0.006618619,,0.257301454,9.381650543,,,
0.002294167,0.2318169687948282,-0.006618619,,0.255783227,9.369753773,,,
0.002295417,0.2308079475493565,-0.006283685,,0.25426437,9.225210139,,,
0.002296667,0.2297989263038849,-0.007623418,,0.252744885,9.078703566,,,
0.002297917,0.2281172242280988,-0.007623418,,0.251224777,9.197959243,,,
0.002299167,0.2264355221523127,-0.006953552,,0.249704049,9.318441779,,,
0.002300417,0.2250901604916839,-0.006618619,,0.248182704,9.304654702,,,
0.002301667,0.223744799,-0.007958351,,0.246660747,9.290472357,,,
0.002302917,0.222063097,-0.007958351,,0.245138182,9.413093083,,,
0.002304167,0.2200450542643257,-0.007623418,,0.243615012,9.675084203,,,
0.002305417,0.2193723734340113,-0.007623418,,0.24209124,9.384423405,,,
0.002306667,0.2180270117733824,-0.007288485,,0.240566872,9.369477961,,,
0.002307917,0.2170179905279108,-0.007288485,,0.23904191,9.213413283,,,
0.002309167,0.2156726288672819,-0.006618619,,0.237516358,9.196726025,,,
0.002310417,0.214327267,-0.006953552,,0.235990219,9.17959748,,,
0.002311667,0.212645565,-0.007958351,,0.234463499,9.305471438,,,
0.002312917,0.2109638630550809,-0.008293284,,0.2329362,9.432770478,,,
0.002314167,0.2092821609792948,-0.007623418,,0.231408327,9.561525246,,,
0.002315417,0.2082731397338232,-0.007288485,,0.229879882,9.399144464,,,
0.002316667,0.2062550972428799,-0.006953552,,0.22835087,9.67623765,,,
0.002317917,0.2052460759974083,-0.007623418,,0.226821295,9.51198999,,,
0.002319167,0.2039007143367794,-0.006283685,,0.22529116,9.494578312,,,
0.002320417,0.2028916930913078,-0.006953552,,0.223760469,9.326390913,,,
0.002321667,0.2012099910155217,-0.007288485,,0.222229226,9.458357746,,,
0.002322917,0.1998646293548929,-0.006953552,,0.220697435,9.439532301,,,
0.002324167,0.1981829272791068,-0.007623418,,0.219165099,9.573683053,,,
0.002325417,0.1971739060336352,-0.007288485,,0.217632223,9.400407903,,,
0.002326667,0.1951558635426919,-0.007958351,,0.216098809,9.69137484,,,
0.002327917,0.1941468422972202,-0.007958351,,0.214564862,9.516012967,,,
0.002329167,0.1921288,-0.007958351,,0.213030386,9.811551692,,,
0.002330417,0.1901107573153337,-0.007958351,,0.211495384,10.11115549,,,
0.002331667,0.189101736,-0.007623418,,0.209959861,9.934339215,,,
0.002332917,0.1877563744092332,-0.006953552,,0.208423819,9.916066624,,,
0.002334167,0.1860746723334471,-0.006953552,,0.206887263,10.05987057,,,
0.002335417,0.1847293106728183,-0.007623418,,0.205350197,10.04181465,,,
0.002336667,0.1837202894273466,-0.007623418,,0.203812624,9.858238374,,,
0.002337917,0.1823749277667178,-0.007958351,,0.202274548,9.837925817,,,
0.002339167,0.1810295661060889,-0.007288485,,0.200735973,9.817077762,,,
0.002340417,0.179684204,-0.006618619,,0.199196902,9.795683362,,,
0.002341667,0.1783388427848312,-0.006953552,,0.19765734,9.773731427,,,
0.002342917,0.1769934811242024,-0.007288485,,0.196117291,9.751210411,,,
0.002344167,0.1759844598787307,-0.007958351,,0.194576757,9.555250947,,,
0.002345417,0.1739664173877874,-0.007958351,,0.193035744,9.878650446,,,
0.002346667,0.1722847153120013,-0.006953552,,0.191494254,10.03139164,,,
0.002347917,0.1709393536513725,-0.007958351,,0.189952292,10.00932271,,,
0.002349167,0.1689213111604292,-0.008293284,,0.18840986,10.34369924,,,
0.002350417,0.1672396090846431,-0.007958351,,0.186866965,10.50338431,,,
0.002351667,0.1662305878391715,-0.007623418,,0.185323608,10.30252968,,,
0.002352917,0.1645488857633854,-0.007623418,,0.183779793,10.46410333,,,
0.002354167,0.1632035241027566,-0.006953552,,0.182235525,10.44362856,,,
0.002355417,0.1618581624421277,-0.007958351,,0.180690808,10.42258091,,,
